ds,y
2015-01-07 09:00:00,81389
2015-01-07 10:00:00,80858
2015-01-07 11:00:00,80013
2015-01-07 12:00:00,80177
2015-01-07 13:00:00,79578
2015-01-07 14:00:00,77174
2015-01-07 15:00:00,74884
2015-01-07 16:00:00,73477
2015-01-07 17:00:00,73827
2015-01-07 18:00:00,78993
2015-01-07 19:00:00,82132
2015-01-07 20:00:00,79300
2015-01-07 21:00:00,74383
2015-01-07 22:00:00,70823
2015-01-07 23:00:00,73094
2015-01-08 00:00:00,71684
2015-01-08 01:00:00,67199
2015-01-08 02:00:00,66055
2015-01-08 03:00:00,63811
2015-01-08 04:00:00,61433
2015-01-08 05:00:00,61450
2015-01-08 06:00:00,65040
2015-01-08 07:00:00,72928
2015-01-08 08:00:00,78165
2015-01-08 09:00:00,77862
2015-01-08 10:00:00,77494
2015-01-08 11:00:00,77075
2015-01-08 12:00:00,76919
2015-01-08 13:00:00,76437
2015-01-08 14:00:00,74267
2015-01-08 15:00:00,72120
2015-01-08 16:00:00,70602
2015-01-08 17:00:00,70794
2015-01-08 18:00:00,75899
2015-01-08 19:00:00,78905
2015-01-08 20:00:00,75947
2015-01-08 21:00:00,71137
2015-01-08 22:00:00,67440
2015-01-08 23:00:00,69708
2015-01-09 00:00:00,68532
2015-01-09 01:00:00,63983
2015-01-09 02:00:00,62851
2015-01-09 03:00:00,60747
2015-01-09 04:00:00,58739
2015-01-09 05:00:00,58777
2015-01-09 06:00:00,62356
2015-01-09 07:00:00,69573
2015-01-09 08:00:00,75146
2015-01-09 09:00:00,74672
2015-01-09 10:00:00,74421
2015-01-09 11:00:00,74091
2015-01-09 12:00:00,74178
2015-01-09 13:00:00,73401
2015-01-09 14:00:00,70930
2015-01-09 15:00:00,68972
2015-01-09 16:00:00,67147
2015-01-09 17:00:00,66845
2015-01-09 18:00:00,71166
2015-01-09 19:00:00,73074
2015-01-09 20:00:00,70143
2015-01-09 21:00:00,65849
2015-01-09 22:00:00,62500
2015-01-09 23:00:00,64875
2015-01-10 00:00:00,63512
2015-01-10 01:00:00,58132
2015-01-10 02:00:00,56517
2015-01-10 03:00:00,53621
2015-01-10 04:00:00,51057
2015-01-10 05:00:00,50155
2015-01-10 06:00:00,51230
2015-01-10 07:00:00,53424
2015-01-10 08:00:00,56276
2015-01-10 09:00:00,57969
2015-01-10 10:00:00,60016
2015-01-10 11:00:00,60433
2015-01-10 12:00:00,61085
2015-01-10 13:00:00,62418
2015-01-10 14:00:00,59333
2015-01-10 15:00:00,57244
2015-01-10 16:00:00,55510
2015-01-10 17:00:00,55639
2015-01-10 18:00:00,60749
2015-01-10 19:00:00,63456
2015-01-10 20:00:00,62012
2015-01-10 21:00:00,59180
2015-01-10 22:00:00,56878
2015-01-10 23:00:00,60635
2015-01-11 00:00:00,60709
2015-01-11 01:00:00,56390
2015-01-11 02:00:00,55087
2015-01-11 03:00:00,52362
2015-01-11 04:00:00,49692
2015-01-11 05:00:00,48884
2015-01-11 06:00:00,49710
2015-01-11 07:00:00,51265
2015-01-11 08:00:00,53214
2015-01-11 09:00:00,55044
2015-01-11 10:00:00,58350
2015-01-11 11:00:00,59768
2015-01-11 12:00:00,60877
2015-01-11 13:00:00,62170
2015-01-11 14:00:00,58151
2015-01-11 15:00:00,55486
2015-01-11 16:00:00,53835
2015-01-11 17:00:00,54708
2015-01-11 18:00:00,61334
2015-01-11 19:00:00,66034
2015-01-11 20:00:00,65987
2015-01-11 21:00:00,63766
2015-01-11 22:00:00,61358
2015-01-11 23:00:00,64630
2015-01-12 00:00:00,64211
2015-01-12 01:00:00,60336
2015-01-12 02:00:00,59846
2015-01-12 03:00:00,57864
2015-01-12 04:00:00,55848
2015-01-12 05:00:00,56649
2015-01-12 06:00:00,61254
2015-01-12 07:00:00,69425
2015-01-12 08:00:00,75274
2015-01-12 09:00:00,75579
2015-01-12 10:00:00,75402
2015-01-12 11:00:00,74750
2015-01-12 12:00:00,74656
2015-01-12 13:00:00,73588
2015-01-12 14:00:00,71386
2015-01-12 15:00:00,69133
2015-01-12 16:00:00,67694
2015-01-12 17:00:00,67862
2015-01-12 18:00:00,73517
2015-01-12 19:00:00,77278
2015-01-12 20:00:00,74548
2015-01-12 21:00:00,70009
2015-01-12 22:00:00,66016
2015-01-12 23:00:00,68835
2015-01-13 00:00:00,67741
2015-01-13 01:00:00,62874
2015-01-13 02:00:00,61993
2015-01-13 03:00:00,59943
2015-01-13 04:00:00,57642
2015-01-13 05:00:00,58141
2015-01-13 06:00:00,61839
2015-01-13 07:00:00,69810
2015-01-13 08:00:00,75506
2015-01-13 09:00:00,75036
2015-01-13 10:00:00,74436
2015-01-13 11:00:00,73646
2015-01-13 12:00:00,73731
2015-01-13 13:00:00,72762
2015-01-13 14:00:00,70913
2015-01-13 15:00:00,68778
2015-01-13 16:00:00,67404
2015-01-13 17:00:00,67649
2015-01-13 18:00:00,72565
2015-01-13 19:00:00,76050
2015-01-13 20:00:00,73136
2015-01-13 21:00:00,68648
2015-01-13 22:00:00,64904
2015-01-13 23:00:00,67478
2015-01-14 00:00:00,66424
2015-01-14 01:00:00,61720
2015-01-14 02:00:00,60826
2015-01-14 03:00:00,58849
2015-01-14 04:00:00,56867
2015-01-14 05:00:00,57223
2015-01-14 06:00:00,60872
2015-01-14 07:00:00,68403
2015-01-14 08:00:00,74250
2015-01-14 09:00:00,74610
2015-01-14 10:00:00,74510
2015-01-14 11:00:00,74325
2015-01-14 12:00:00,74276
2015-01-14 13:00:00,73162
2015-01-14 14:00:00,71277
2015-01-14 15:00:00,69201
2015-01-14 16:00:00,67712
2015-01-14 17:00:00,68033
2015-01-14 18:00:00,73596
2015-01-14 19:00:00,77273
2015-01-14 20:00:00,74414
2015-01-14 21:00:00,69726
2015-01-14 22:00:00,65760
2015-01-14 23:00:00,68285
2015-01-15 00:00:00,67231
2015-01-15 01:00:00,62841
2015-01-15 02:00:00,61986
2015-01-15 03:00:00,59756
2015-01-15 04:00:00,57504
2015-01-15 05:00:00,57575
2015-01-15 06:00:00,61244
2015-01-15 07:00:00,68864
2015-01-15 08:00:00,74318
2015-01-15 09:00:00,74011
2015-01-15 10:00:00,73822
2015-01-15 11:00:00,73782
2015-01-15 12:00:00,74490
2015-01-15 13:00:00,73832
2015-01-15 14:00:00,72117
2015-01-15 15:00:00,70273
2015-01-15 16:00:00,68757
2015-01-15 17:00:00,68951
2015-01-15 18:00:00,73669
2015-01-15 19:00:00,76655
2015-01-15 20:00:00,73364
2015-01-15 21:00:00,69014
2015-01-15 22:00:00,64592
2015-01-15 23:00:00,67117
2015-01-16 00:00:00,65947
2015-01-16 01:00:00,61488
2015-01-16 02:00:00,60388
2015-01-16 03:00:00,58079
2015-01-16 04:00:00,56084
2015-01-16 05:00:00,56374
2015-01-16 06:00:00,60240
2015-01-16 07:00:00,67479
2015-01-16 08:00:00,73380
2015-01-16 09:00:00,73553
2015-01-16 10:00:00,73804
2015-01-16 11:00:00,73798
2015-01-16 12:00:00,74146
2015-01-16 13:00:00,73872
2015-01-16 14:00:00,71821
2015-01-16 15:00:00,70016
2015-01-16 16:00:00,68859
2015-01-16 17:00:00,68841
2015-01-16 18:00:00,73303
2015-01-16 19:00:00,75864
2015-01-16 20:00:00,73151
2015-01-16 21:00:00,69167
2015-01-16 22:00:00,65913
2015-01-16 23:00:00,69140
2015-01-17 00:00:00,67986
2015-01-17 01:00:00,63316
2015-01-17 02:00:00,62240
2015-01-17 03:00:00,59881
2015-01-17 04:00:00,57622
2015-01-17 05:00:00,56963
2015-01-17 06:00:00,58686
2015-01-17 07:00:00,61288
2015-01-17 08:00:00,64457
2015-01-17 09:00:00,67156
2015-01-17 10:00:00,69165
2015-01-17 11:00:00,69062
2015-01-17 12:00:00,69208
2015-01-17 13:00:00,69861
2015-01-17 14:00:00,65901
2015-01-17 15:00:00,63123
2015-01-17 16:00:00,61454
2015-01-17 17:00:00,61771
2015-01-17 18:00:00,67870
2015-01-17 19:00:00,71824
2015-01-17 20:00:00,70554
2015-01-17 21:00:00,67670
2015-01-17 22:00:00,65431
2015-01-17 23:00:00,69669
2015-01-18 00:00:00,69655
2015-01-18 01:00:00,65534
2015-01-18 02:00:00,64483
2015-01-18 03:00:00,61867
2015-01-18 04:00:00,59583
2015-01-18 05:00:00,58063
2015-01-18 06:00:00,58956
2015-01-18 07:00:00,60219
2015-01-18 08:00:00,61826
2015-01-18 09:00:00,63714
2015-01-18 10:00:00,66381
2015-01-18 11:00:00,67871
2015-01-18 12:00:00,68705
2015-01-18 13:00:00,69811
2015-01-18 14:00:00,65379
2015-01-18 15:00:00,62528
2015-01-18 16:00:00,60850
2015-01-18 17:00:00,61390
2015-01-18 18:00:00,67579
2015-01-18 19:00:00,72088
2015-01-18 20:00:00,71974
2015-01-18 21:00:00,69213
2015-01-18 22:00:00,66300
2015-01-18 23:00:00,69615
2015-01-19 00:00:00,68984
2015-01-19 01:00:00,65234
2015-01-19 02:00:00,64652
2015-01-19 03:00:00,62855
2015-01-19 04:00:00,60812
2015-01-19 05:00:00,61224
2015-01-19 06:00:00,65671
2015-01-19 07:00:00,73233
2015-01-19 08:00:00,78900
2015-01-19 09:00:00,79382
2015-01-19 10:00:00,80115
2015-01-19 11:00:00,80158
2015-01-19 12:00:00,80996
2015-01-19 13:00:00,80791
2015-01-19 14:00:00,79253
2015-01-19 15:00:00,77207
2015-01-19 16:00:00,76221
2015-01-19 17:00:00,76313
2015-01-19 18:00:00,80427
2015-01-19 19:00:00,84285
2015-01-19 20:00:00,81026
2015-01-19 21:00:00,76023
2015-01-19 22:00:00,71838
2015-01-19 23:00:00,74721
2015-01-20 00:00:00,73676
2015-01-20 01:00:00,69265
2015-01-20 02:00:00,69167
2015-01-20 03:00:00,67190
2015-01-20 04:00:00,65133
2015-01-20 05:00:00,65373
2015-01-20 06:00:00,69499
2015-01-20 07:00:00,77205
2015-01-20 08:00:00,82529
2015-01-20 09:00:00,82637
2015-01-20 10:00:00,82796
2015-01-20 11:00:00,82548
2015-01-20 12:00:00,82750
2015-01-20 13:00:00,82042
2015-01-20 14:00:00,79999
2015-01-20 15:00:00,77862
2015-01-20 16:00:00,76752
2015-01-20 17:00:00,77248
2015-01-20 18:00:00,82195
2015-01-20 19:00:00,86452
2015-01-20 20:00:00,83159
2015-01-20 21:00:00,78216
2015-01-20 22:00:00,73976
2015-01-20 23:00:00,76656
2015-01-21 00:00:00,75364
2015-01-21 01:00:00,71088
2015-01-21 02:00:00,71331
2015-01-21 03:00:00,69259
2015-01-21 04:00:00,66964
2015-01-21 05:00:00,67103
2015-01-21 06:00:00,71021
2015-01-21 07:00:00,78046
2015-01-21 08:00:00,82879
2015-01-21 09:00:00,83448
2015-01-21 10:00:00,83638
2015-01-21 11:00:00,83566
2015-01-21 12:00:00,83845
2015-01-21 13:00:00,83011
2015-01-21 14:00:00,81306
2015-01-21 15:00:00,79239
2015-01-21 16:00:00,77860
2015-01-21 17:00:00,77780
2015-01-21 18:00:00,82060
2015-01-21 19:00:00,85689
2015-01-21 20:00:00,82509
2015-01-21 21:00:00,77593
2015-01-21 22:00:00,73489
2015-01-21 23:00:00,76339
2015-01-22 00:00:00,75118
2015-01-22 01:00:00,70655
2015-01-22 02:00:00,71216
2015-01-22 03:00:00,69016
2015-01-22 04:00:00,66906
2015-01-22 05:00:00,67053
2015-01-22 06:00:00,71010
2015-01-22 07:00:00,78527
2015-01-22 08:00:00,83540
2015-01-22 09:00:00,83529
2015-01-22 10:00:00,83628
2015-01-22 11:00:00,83217
2015-01-22 12:00:00,83257
2015-01-22 13:00:00,82409
2015-01-22 14:00:00,80253
2015-01-22 15:00:00,78443
2015-01-22 16:00:00,77225
2015-01-22 17:00:00,77640
2015-01-22 18:00:00,82185
2015-01-22 19:00:00,86689
2015-01-22 20:00:00,83530
2015-01-22 21:00:00,78936
2015-01-22 22:00:00,74850
2015-01-22 23:00:00,77636
2015-01-23 00:00:00,76520
2015-01-23 01:00:00,72432
2015-01-23 02:00:00,72724
2015-01-23 03:00:00,70463
2015-01-23 04:00:00,68160
2015-01-23 05:00:00,68602
2015-01-23 06:00:00,72540
2015-01-23 07:00:00,79762
2015-01-23 08:00:00,85147
2015-01-23 09:00:00,85338
2015-01-23 10:00:00,85623
2015-01-23 11:00:00,85337
2015-01-23 12:00:00,85003
2015-01-23 13:00:00,84151
2015-01-23 14:00:00,81423
2015-01-23 15:00:00,78898
2015-01-23 16:00:00,77258
2015-01-23 17:00:00,77416
2015-01-23 18:00:00,82211
2015-01-23 19:00:00,85954
2015-01-23 20:00:00,83183
2015-01-23 21:00:00,78975
2015-01-23 22:00:00,75653
2015-01-23 23:00:00,78794
2015-01-24 00:00:00,77605
2015-01-24 01:00:00,72753
2015-01-24 02:00:00,72452
2015-01-24 03:00:00,69672
2015-01-24 04:00:00,67148
2015-01-24 05:00:00,66213
2015-01-24 06:00:00,67531
2015-01-24 07:00:00,69775
2015-01-24 08:00:00,72583
2015-01-24 09:00:00,74924
2015-01-24 10:00:00,76952
2015-01-24 11:00:00,76859
2015-01-24 12:00:00,76995
2015-01-24 13:00:00,77608
2015-01-24 14:00:00,74067
2015-01-24 15:00:00,71181
2015-01-24 16:00:00,69539
2015-01-24 17:00:00,69069
2015-01-24 18:00:00,73655
2015-01-24 19:00:00,78009
2015-01-24 20:00:00,76450
2015-01-24 21:00:00,73112
2015-01-24 22:00:00,70709
2015-01-24 23:00:00,74903
2015-01-25 00:00:00,74450
2015-01-25 01:00:00,70621
2015-01-25 02:00:00,69682
2015-01-25 03:00:00,67310
2015-01-25 04:00:00,64531
2015-01-25 05:00:00,63381
2015-01-25 06:00:00,63988
2015-01-25 07:00:00,65104
2015-01-25 08:00:00,66710
2015-01-25 09:00:00,68598
2015-01-25 10:00:00,71173
2015-01-25 11:00:00,72448
2015-01-25 12:00:00,72918
2015-01-25 13:00:00,73369
2015-01-25 14:00:00,68719
2015-01-25 15:00:00,65519
2015-01-25 16:00:00,63892
2015-01-25 17:00:00,63924
2015-01-25 18:00:00,69026
2015-01-25 19:00:00,74956
2015-01-25 20:00:00,74898
2015-01-25 21:00:00,72289
2015-01-25 22:00:00,69311
2015-01-25 23:00:00,72465
2015-01-26 00:00:00,71631
2015-01-26 01:00:00,67885
2015-01-26 02:00:00,67486
2015-01-26 03:00:00,65541
2015-01-26 04:00:00,63295
2015-01-26 05:00:00,63578
2015-01-26 06:00:00,67793
2015-01-26 07:00:00,74940
2015-01-26 08:00:00,79794
2015-01-26 09:00:00,79980
2015-01-26 10:00:00,80476
2015-01-26 11:00:00,80714
2015-01-26 12:00:00,81488
2015-01-26 13:00:00,81349
2015-01-26 14:00:00,79687
2015-01-26 15:00:00,77495
2015-01-26 16:00:00,75938
2015-01-26 17:00:00,75715
2015-01-26 18:00:00,79113
2015-01-26 19:00:00,82819
2015-01-26 20:00:00,79638
2015-01-26 21:00:00,74670
2015-01-26 22:00:00,70499
2015-01-26 23:00:00,73200
2015-01-27 00:00:00,71738
2015-01-27 01:00:00,67574
2015-01-27 02:00:00,67750
2015-01-27 03:00:00,65467
2015-01-27 04:00:00,63207
2015-01-27 05:00:00,63426
2015-01-27 06:00:00,67486
2015-01-27 07:00:00,74760
2015-01-27 08:00:00,79686
2015-01-27 09:00:00,79419
2015-01-27 10:00:00,79446
2015-01-27 11:00:00,79296
2015-01-27 12:00:00,79670
2015-01-27 13:00:00,79201
2015-01-27 14:00:00,77497
2015-01-27 15:00:00,75444
2015-01-27 16:00:00,73935
2015-01-27 17:00:00,73941
2015-01-27 18:00:00,77918
2015-01-27 19:00:00,82452
2015-01-27 20:00:00,79490
2015-01-27 21:00:00,74364
2015-01-27 22:00:00,70258
2015-01-27 23:00:00,73116
2015-01-28 00:00:00,72169
2015-01-28 01:00:00,67717
2015-01-28 02:00:00,67593
2015-01-28 03:00:00,65348
2015-01-28 04:00:00,63115
2015-01-28 05:00:00,63175
2015-01-28 06:00:00,67120
2015-01-28 07:00:00,74449
2015-01-28 08:00:00,79742
2015-01-28 09:00:00,80132
2015-01-28 10:00:00,80065
2015-01-28 11:00:00,79847
2015-01-28 12:00:00,80418
2015-01-28 13:00:00,80259
2015-01-28 14:00:00,78770
2015-01-28 15:00:00,76487
2015-01-28 16:00:00,75058
2015-01-28 17:00:00,74611
2015-01-28 18:00:00,77977
2015-01-28 19:00:00,82506
2015-01-28 20:00:00,79372
2015-01-28 21:00:00,74493
2015-01-28 22:00:00,70315
2015-01-28 23:00:00,72887
2015-01-29 00:00:00,71737
2015-01-29 01:00:00,67570
2015-01-29 02:00:00,66591
2015-01-29 03:00:00,64417
2015-01-29 04:00:00,62220
2015-01-29 05:00:00,62233
2015-01-29 06:00:00,66000
2015-01-29 07:00:00,73478
2015-01-29 08:00:00,78665
2015-01-29 09:00:00,78706
2015-01-29 10:00:00,79061
2015-01-29 11:00:00,79540
2015-01-29 12:00:00,80621
2015-01-29 13:00:00,80606
2015-01-29 14:00:00,79476
2015-01-29 15:00:00,77787
2015-01-29 16:00:00,76197
2015-01-29 17:00:00,75958
2015-01-29 18:00:00,79051
2015-01-29 19:00:00,82758
2015-01-29 20:00:00,79435
2015-01-29 21:00:00,74483
2015-01-29 22:00:00,70542
2015-01-29 23:00:00,73402
2015-01-30 00:00:00,72381
2015-01-30 01:00:00,68256
2015-01-30 02:00:00,67442
2015-01-30 03:00:00,65671
2015-01-30 04:00:00,63771
2015-01-30 05:00:00,64278
2015-01-30 06:00:00,68172
2015-01-30 07:00:00,75548
2015-01-30 08:00:00,80830
2015-01-30 09:00:00,81198
2015-01-30 10:00:00,81579
2015-01-30 11:00:00,81428
2015-01-30 12:00:00,81717
2015-01-30 13:00:00,80878
2015-01-30 14:00:00,78504
2015-01-30 15:00:00,75919
2015-01-30 16:00:00,74329
2015-01-30 17:00:00,74223
2015-01-30 18:00:00,77773
2015-01-30 19:00:00,82105
2015-01-30 20:00:00,79263
2015-01-30 21:00:00,75052
2015-01-30 22:00:00,71429
2015-01-30 23:00:00,74332
2015-01-31 00:00:00,73319
2015-01-31 01:00:00,68557
2015-01-31 02:00:00,67476
2015-01-31 03:00:00,64856
2015-01-31 04:00:00,62372
2015-01-31 05:00:00,61775
2015-01-31 06:00:00,62993
2015-01-31 07:00:00,65246
2015-01-31 08:00:00,68008
2015-01-31 09:00:00,70500
2015-01-31 10:00:00,72363
2015-01-31 11:00:00,72297
2015-01-31 12:00:00,72606
2015-01-31 13:00:00,73800
2015-01-31 14:00:00,70556
2015-01-31 15:00:00,68428
2015-01-31 16:00:00,67137
2015-01-31 17:00:00,67329
2015-01-31 18:00:00,71101
2015-01-31 19:00:00,76185
2015-01-31 20:00:00,74516
2015-01-31 21:00:00,71167
2015-01-31 22:00:00,68563
2015-01-31 23:00:00,72378
2015-02-01 00:00:00,72291
2015-02-01 01:00:00,68381
2015-02-01 02:00:00,67432
2015-02-01 03:00:00,64740
2015-02-01 04:00:00,61907
2015-02-01 05:00:00,60783
2015-02-01 06:00:00,61320
2015-02-01 07:00:00,62433
2015-02-01 08:00:00,63895
2015-02-01 09:00:00,65964
2015-02-01 10:00:00,68762
2015-02-01 11:00:00,70537
2015-02-01 12:00:00,71783
2015-02-01 13:00:00,73181
2015-02-01 14:00:00,69320
2015-02-01 15:00:00,66653
2015-02-01 16:00:00,65314
2015-02-01 17:00:00,65504
2015-02-01 18:00:00,69189
2015-02-01 19:00:00,75073
2015-02-01 20:00:00,75413
2015-02-01 21:00:00,73005
2015-02-01 22:00:00,69863
2015-02-01 23:00:00,73061
2015-02-02 00:00:00,72326
2015-02-02 01:00:00,68462
2015-02-02 02:00:00,68033
2015-02-02 03:00:00,66254
2015-02-02 04:00:00,64163
2015-02-02 05:00:00,64626
2015-02-02 06:00:00,69242
2015-02-02 07:00:00,76916
2015-02-02 08:00:00,82585
2015-02-02 09:00:00,82871
2015-02-02 10:00:00,83071
2015-02-02 11:00:00,81979
2015-02-02 12:00:00,81710
2015-02-02 13:00:00,81085
2015-02-02 14:00:00,79384
2015-02-02 15:00:00,77134
2015-02-02 16:00:00,75795
2015-02-02 17:00:00,75904
2015-02-02 18:00:00,79773
2015-02-02 19:00:00,86065
2015-02-02 20:00:00,83399
2015-02-02 21:00:00,78781
2015-02-02 22:00:00,74519
2015-02-02 23:00:00,77519
2015-02-03 00:00:00,76704
2015-02-03 01:00:00,72486
2015-02-03 02:00:00,71794
2015-02-03 03:00:00,69852
2015-02-03 04:00:00,67810
2015-02-03 05:00:00,68108
2015-02-03 06:00:00,72386
2015-02-03 07:00:00,79561
2015-02-03 08:00:00,84301
2015-02-03 09:00:00,84744
2015-02-03 10:00:00,85085
2015-02-03 11:00:00,84593
2015-02-03 12:00:00,84767
2015-02-03 13:00:00,83983
2015-02-03 14:00:00,81964
2015-02-03 15:00:00,79929
2015-02-03 16:00:00,78674
2015-02-03 17:00:00,78839
2015-02-03 18:00:00,82049
2015-02-03 19:00:00,88595
2015-02-03 20:00:00,85455
2015-02-03 21:00:00,80648
2015-02-03 22:00:00,76649
2015-02-03 23:00:00,78954
2015-02-04 00:00:00,78015
2015-02-04 01:00:00,74072
2015-02-04 02:00:00,74249
2015-02-04 03:00:00,72153
2015-02-04 04:00:00,69940
2015-02-04 05:00:00,70284
2015-02-04 06:00:00,74067
2015-02-04 07:00:00,81407
2015-02-04 08:00:00,86173
2015-02-04 09:00:00,86700
2015-02-04 10:00:00,87038
2015-02-04 11:00:00,86736
2015-02-04 12:00:00,86851
2015-02-04 13:00:00,86211
2015-02-04 14:00:00,84090
2015-02-04 15:00:00,82120
2015-02-04 16:00:00,80770
2015-02-04 17:00:00,80485
2015-02-04 18:00:00,83634
2015-02-04 19:00:00,90087
2015-02-04 20:00:00,86965
2015-02-04 21:00:00,82017
2015-02-04 22:00:00,77688
2015-02-04 23:00:00,80535
2015-02-05 00:00:00,79533
2015-02-05 01:00:00,75362
2015-02-05 02:00:00,75964
2015-02-05 03:00:00,73910
2015-02-05 04:00:00,71514
2015-02-05 05:00:00,71695
2015-02-05 06:00:00,75497
2015-02-05 07:00:00,82518
2015-02-05 08:00:00,86940
2015-02-05 09:00:00,86974
2015-02-05 10:00:00,87210
2015-02-05 11:00:00,86691
2015-02-05 12:00:00,87048
2015-02-05 13:00:00,86333
2015-02-05 14:00:00,84652
2015-02-05 15:00:00,82929
2015-02-05 16:00:00,81943
2015-02-05 17:00:00,81946
2015-02-05 18:00:00,85237
2015-02-05 19:00:00,91446
2015-02-05 20:00:00,88284
2015-02-05 21:00:00,83645
2015-02-05 22:00:00,79454
2015-02-05 23:00:00,82260
2015-02-06 00:00:00,81383
2015-02-06 01:00:00,77034
2015-02-06 02:00:00,78267
2015-02-06 03:00:00,75970
2015-02-06 04:00:00,73763
2015-02-06 05:00:00,73774
2015-02-06 06:00:00,77691
2015-02-06 07:00:00,85361
2015-02-06 08:00:00,90420
2015-02-06 09:00:00,91008
2015-02-06 10:00:00,91471
2015-02-06 11:00:00,91319
2015-02-06 12:00:00,91583
2015-02-06 13:00:00,90685
2015-02-06 14:00:00,88490
2015-02-06 15:00:00,85880
2015-02-06 16:00:00,83989
2015-02-06 17:00:00,83247
2015-02-06 18:00:00,86372
2015-02-06 19:00:00,91934
2015-02-06 20:00:00,89277
2015-02-06 21:00:00,84934
2015-02-06 22:00:00,81242
2015-02-06 23:00:00,84255
2015-02-07 00:00:00,82982
2015-02-07 01:00:00,78276
2015-02-07 02:00:00,77193
2015-02-07 03:00:00,74650
2015-02-07 04:00:00,71981
2015-02-07 05:00:00,71096
2015-02-07 06:00:00,72590
2015-02-07 07:00:00,74793
2015-02-07 08:00:00,77303
2015-02-07 09:00:00,80064
2015-02-07 10:00:00,81566
2015-02-07 11:00:00,80696
2015-02-07 12:00:00,80214
2015-02-07 13:00:00,80041
2015-02-07 14:00:00,76074
2015-02-07 15:00:00,72956
2015-02-07 16:00:00,70972
2015-02-07 17:00:00,70402
2015-02-07 18:00:00,73881
2015-02-07 19:00:00,80962
2015-02-07 20:00:00,79652
2015-02-07 21:00:00,76333
2015-02-07 22:00:00,73742
2015-02-07 23:00:00,77696
2015-02-08 00:00:00,77218
2015-02-08 01:00:00,73192
2015-02-08 02:00:00,72332
2015-02-08 03:00:00,69719
2015-02-08 04:00:00,66689
2015-02-08 05:00:00,65324
2015-02-08 06:00:00,65506
2015-02-08 07:00:00,66483
2015-02-08 08:00:00,67417
2015-02-08 09:00:00,69506
2015-02-08 10:00:00,72162
2015-02-08 11:00:00,73026
2015-02-08 12:00:00,73700
2015-02-08 13:00:00,74438
2015-02-08 14:00:00,70203
2015-02-08 15:00:00,67011
2015-02-08 16:00:00,64842
2015-02-08 17:00:00,64659
2015-02-08 18:00:00,67944
2015-02-08 19:00:00,76168
2015-02-08 20:00:00,76709
2015-02-08 21:00:00,74340
2015-02-08 22:00:00,71729
2015-02-08 23:00:00,74892
2015-02-09 00:00:00,74538
2015-02-09 01:00:00,71098
2015-02-09 02:00:00,71137
2015-02-09 03:00:00,69387
2015-02-09 04:00:00,67462
2015-02-09 05:00:00,67920
2015-02-09 06:00:00,72465
2015-02-09 07:00:00,79316
2015-02-09 08:00:00,83375
2015-02-09 09:00:00,83824
2015-02-09 10:00:00,83203
2015-02-09 11:00:00,81860
2015-02-09 12:00:00,81663
2015-02-09 13:00:00,80689
2015-02-09 14:00:00,78405
2015-02-09 15:00:00,75703
2015-02-09 16:00:00,73732
2015-02-09 17:00:00,73150
2015-02-09 18:00:00,75772
2015-02-09 19:00:00,83372
2015-02-09 20:00:00,81195
2015-02-09 21:00:00,76856
2015-02-09 22:00:00,72863
2015-02-09 23:00:00,76328
2015-02-10 00:00:00,75192
2015-02-10 01:00:00,71133
2015-02-10 02:00:00,72157
2015-02-10 03:00:00,70128
2015-02-10 04:00:00,67670
2015-02-10 05:00:00,67868
2015-02-10 06:00:00,71762
2015-02-10 07:00:00,78583
2015-02-10 08:00:00,82017
2015-02-10 09:00:00,82620
2015-02-10 10:00:00,82658
2015-02-10 11:00:00,82059
2015-02-10 12:00:00,82024
2015-02-10 13:00:00,80862
2015-02-10 14:00:00,78412
2015-02-10 15:00:00,75501
2015-02-10 16:00:00,73680
2015-02-10 17:00:00,72853
2015-02-10 18:00:00,75608
2015-02-10 19:00:00,83132
2015-02-10 20:00:00,80946
2015-02-10 21:00:00,76335
2015-02-10 22:00:00,72513
2015-02-10 23:00:00,75398
2015-02-11 00:00:00,74702
2015-02-11 01:00:00,70920
2015-02-11 02:00:00,71694
2015-02-11 03:00:00,70050
2015-02-11 04:00:00,67755
2015-02-11 05:00:00,68026
2015-02-11 06:00:00,72021
2015-02-11 07:00:00,78292
2015-02-11 08:00:00,82086
2015-02-11 09:00:00,82946
2015-02-11 10:00:00,82269
2015-02-11 11:00:00,80406
2015-02-11 12:00:00,79450
2015-02-11 13:00:00,77502
2015-02-11 14:00:00,74558
2015-02-11 15:00:00,71588
2015-02-11 16:00:00,69187
2015-02-11 17:00:00,68439
2015-02-11 18:00:00,71102
2015-02-11 19:00:00,79763
2015-02-11 20:00:00,78392
2015-02-11 21:00:00,74193
2015-02-11 22:00:00,70864
2015-02-11 23:00:00,74054
2015-02-12 00:00:00,73637
2015-02-12 01:00:00,69774
2015-02-12 02:00:00,71049
2015-02-12 03:00:00,68880
2015-02-12 04:00:00,66755
2015-02-12 05:00:00,66933
2015-02-12 06:00:00,71038
2015-02-12 07:00:00,77437
2015-02-12 08:00:00,81280
2015-02-12 09:00:00,81734
2015-02-12 10:00:00,81498
2015-02-12 11:00:00,80347
2015-02-12 12:00:00,79528
2015-02-12 13:00:00,77769
2015-02-12 14:00:00,74943
2015-02-12 15:00:00,72080
2015-02-12 16:00:00,69968
2015-02-12 17:00:00,69420
2015-02-12 18:00:00,72075
